,horizon,mse,rmse,mae,mdape,smape,coverage
1450,1633 days,1.9717045334976449,1.4041739683876941,1.1327968076586339,0.03504370494880323,0.040411813558948226,1.0
1451,1634 days,1.9718691436842894,1.4042325817628252,1.1332369046251254,0.03524899751791403,0.04041536886748761,1.0
1452,1635 days,1.9640408227438066,1.4014424079297039,1.1303148482931358,0.03524899751791403,0.040294212874372945,1.0
1453,1636 days,1.9561147069676117,1.3986117070036315,1.127125189111085,0.03504370494880323,0.04016346114473016,1.0
1454,1637 days,1.947153979221911,1.3954045933785337,1.122397328808843,0.03492373584402118,0.03997566566507521,1.0
1455,1638 days,1.9408343874909812,1.3931383231721757,1.1192974475630648,0.03491168963189085,0.03984377865735769,1.0
1456,1639 days,1.943430714416501,1.3940698384286567,1.119480045834511,0.03483975751629027,0.03982950623456344,1.0
1457,1640 days,1.953974567715416,1.3978464034776554,1.1218877285026205,0.03483975751629027,0.039901948624122247,1.0
1458,1641 days,1.9606681406164665,1.4002386013163852,1.1248234751999344,0.03492373584402118,0.040001878349940775,1.0
1459,1642 days,1.9635248061740893,1.4012582938823552,1.1264899991447188,0.03503732781621795,0.040052068068995125,1.0
1460,1643 days,1.9629560279522125,1.4010553265136294,1.126583821482301,0.03503732781621795,0.04003942467626061,1.0
1461,1644 days,1.9651916953861386,1.4018529506999435,1.1279002372627427,0.03503732781621795,0.04006833660523304,1.0
1462,1645 days,1.9734633883229704,1.4048001239759949,1.1314015077561557,0.03520688395736191,0.040177801150229335,1.0
1463,1646 days,1.9767394029535643,1.4059656478568616,1.1328551217039977,0.03522124267482683,0.04021166169486787,1.0
1464,1647 days,1.9792245193192044,1.4068491458998738,1.134477953472807,0.03524899751791403,0.04025242469819674,1.0
1465,1648 days,1.9772074808327709,1.4061320993536741,1.134638225403531,0.03530717393029473,0.04024239875980307,1.0
1466,1649 days,1.9782630230671177,1.4065073846472038,1.1352253620863406,0.03546280528417065,0.040246453752614,1.0
1467,1650 days,1.979880831718902,1.4070823827050434,1.1360552441280136,0.035360096707062874,0.040259666252063495,1.0
1468,1651 days,1.9801684888092852,1.4071845965648164,1.1362439665320307,0.03530717393029473,0.04024948957401931,1.0
1469,1652 days,1.9806120392658668,1.4073421898265777,1.1367477989420713,0.035360096707062874,0.04024614184926575,1.0
1470,1653 days,1.975504795722269,1.4055265190391353,1.1344249636143922,0.03522124267482683,0.040142959474262475,1.0
1471,1654 days,1.97465388189294,1.40522378356365,1.1330556685561037,0.03504370494880323,0.04007050156718015,1.0
1472,1655 days,1.9702117671091965,1.4036423216436573,1.1310960714683118,0.03492373584402118,0.03998035501793536,1.0
1473,1656 days,1.968288211754923,1.4029569529229766,1.1301363633035038,0.03491168963189085,0.03993065639449112,1.0
1474,1657 days,1.9652839235750144,1.4018858454150303,1.129311083556103,0.03500172631775627,0.03988336405635702,1.0
1475,1658 days,1.9624145541272058,1.400862075340469,1.1287900779518667,0.03491168963189085,0.03984604361977882,1.0
1476,1659 days,1.968253808540947,1.4029446919037638,1.1308317891443918,0.03483975751629027,0.03990535200660494,1.0
1477,1660 days,1.9751790068600372,1.4054106185951625,1.133518472236624,0.03500172631775627,0.03998996185362719,1.0
1478,1661 days,1.9793418142250796,1.4068908323765137,1.1357670483971207,0.03500172631775627,0.04005813276216384,1.0
1479,1662 days,1.977532832280854,1.4062477848092256,1.135073586403882,0.03500172631775627,0.040020299955828335,1.0
1480,1663 days,1.9766892041155064,1.4059477956579705,1.1346902110688983,0.03491168963189085,0.03998705884165559,1.0
1481,1664 days,1.9728452042990774,1.4045800811271236,1.1326790777108438,0.03483975751629027,0.03989697671623334,1.0
1482,1665 days,1.9698251578254538,1.403504598434025,1.1299387755441173,0.03458408475931423,0.03978134448234516,1.0
1483,1666 days,1.9676441303856091,1.402727389903544,1.1281806054976042,0.03441359185499725,0.03970453514008432,1.0
1484,1667 days,1.964137828895567,1.4014770168988027,1.1259793796105226,0.03439540781353241,0.03961513454921385,1.0
1485,1668 days,1.9629308040392066,1.4010463247299165,1.1256816131442844,0.034304526936795934,0.03959341869033185,1.0
1486,1669 days,2.606113308718889,1.614346093227499,1.1512873117586864,0.03439540781353241,0.041458476833767834,0.9990867579908675
1487,1670 days,3.2406545934274167,1.8001818223244608,1.1740437871392373,0.03439540781353241,0.04321973332167933,0.9981735159817352
1488,1671 days,3.8760677684821703,1.9687731632877796,1.1970472201650402,0.03439540781353241,0.04499095354882602,0.9972602739726028
1489,1672 days,3.878178847058424,1.969309230938205,1.1978637352749038,0.03454176917806686,0.04500298478031747,0.9972602739726028
1490,1673 days,3.8794821958668497,1.9696401183634664,1.1973944490355068,0.03441359185499725,0.044966840041514355,0.9972602739726028
1491,1674 days,3.870621625317375,1.9673895459001949,1.1960074851642986,0.03439540781353241,0.044899418592013525,0.9972602739726028
1492,1675 days,3.8570797188254686,1.9639449378293345,1.1934140612981161,0.03454176917806686,0.044788898795712434,0.9972602739726028
1493,1676 days,3.8439035100884684,1.9605875420619372,1.1892345044699777,0.03439540781353241,0.04462265100289755,0.9972602739726028
1494,1677 days,3.837204282143157,1.9588783224445456,1.188134986611145,0.03441359185499725,0.044571888839880267,0.9972602739726028
1495,1678 days,3.8405108014381626,1.9597221235262317,1.1906868613497095,0.03462829258508538,0.04465441131362389,0.9972602739726028
1496,1679 days,3.846309573841054,1.9612010539057576,1.1931656062102007,0.03470138107302219,0.044735798346033424,0.9972602739726028
1497,1680 days,3.8637115423531854,1.965632606148256,1.1971521373968685,0.03483975751629027,0.04487536934261829,0.9972602739726028
1498,1681 days,3.871194110131721,1.9675350340290567,1.1981225919630547,0.03470138107302219,0.04490037074266705,0.9972602739726028
1499,1682 days,3.86242638408116,1.9653056719200603,1.1956690196345716,0.03462829258508538,0.0447962226755875,0.9972602739726028
1500,1683 days,3.8490867821743326,1.961908963783573,1.192224422589495,0.03458408475931423,0.04465573512586421,0.9972602739726028
1501,1684 days,3.8402281356954853,1.9596500033667965,1.1902164217405329,0.03454176917806686,0.044572239245338534,0.9972602739726028
1502,1685 days,3.838695978595657,1.959259038155919,1.19076876297436,0.03458408475931423,0.04458190628772013,0.9972602739726028
1503,1686 days,3.841938939319218,1.9600864622049758,1.1916926639870304,0.03454176917806686,0.0446058692832535,0.9972602739726028
1504,1687 days,3.8468835556989345,1.961347382719067,1.1938855169515792,0.03458408475931423,0.044674838792612394,0.9972602739726028
1505,1688 days,3.846876350581448,1.9613455459407065,1.194048243640351,0.03458408475931423,0.044670534333688866,0.9972602739726028
1506,1689 days,3.8517504691534508,1.9625876971879372,1.1952958165724483,0.03454176917806686,0.044705889111464864,0.9972602739726028
1507,1690 days,3.8508199182108482,1.9623506104187518,1.19606416658386,0.03458408475931423,0.04472647050005035,0.9972602739726028
1508,1691 days,3.8435520158369108,1.9604978999827851,1.1947994285998311,0.03458408475931423,0.04466834463480142,0.9972602739726028
1509,1692 days,3.8263735816913327,1.9561118530624297,1.1902112667263791,0.03454176917806686,0.04448102639409825,0.9972602739726028
1510,1693 days,3.801995328979758,1.9498705928803988,1.1849106791941308,0.03454176917806686,0.04426651559889093,0.9972602739726028
1511,1694 days,3.783305955301374,1.9450722236722662,1.1809522010336773,0.03441853301897995,0.04410727870918131,0.9972602739726028
1512,1695 days,3.7692459062633974,1.941454585166338,1.177949855828051,0.03441853301897995,0.04398596190990133,0.9972602739726028
1513,1696 days,3.7649153349385336,1.940338974235825,1.177788483295734,0.03454176917806686,0.043972793304535615,0.9972602739726028
1514,1697 days,3.763880818742326,1.940072374614495,1.1783520548845174,0.03454176917806686,0.04398980658887947,0.9972602739726028
1515,1698 days,3.76207937556578,1.9396080468913766,1.178947531575822,0.034604324911233525,0.044007643073827145,0.9972602739726028
1516,1699 days,3.7585257676144033,1.9386917670466348,1.178876813908772,0.034604324911233525,0.044001684711958845,0.9972602739726028
1517,1700 days,3.7557179147809983,1.9379674700007217,1.1787952017624246,0.03458408475931423,0.04399424765304988,0.9972602739726028
1518,1701 days,3.7541620313283457,1.9375660069603682,1.1801506673716449,0.03462829258508538,0.04403817503711578,0.9972602739726028
1519,1702 days,3.7535304876364495,1.9374030266406754,1.1810111882656278,0.03470138107302219,0.04406513747727231,0.9972602739726028
1520,1703 days,3.7477864543694697,1.935920053713342,1.1786343406649744,0.03470138107302219,0.04397545727307453,0.9972602739726028
1521,1704 days,3.7399245763495848,1.933888460162474,1.1757346975768075,0.034604324911233525,0.04386766087467075,0.9972602739726028
1522,1705 days,3.7336713114255855,1.9322710243197214,1.1728457985646155,0.03440941796537089,0.04376342470840026,0.9972602739726028
1523,1706 days,3.7299727884896132,1.931313746776948,1.1707251033897355,0.034304526936795934,0.04368493436847781,0.9972602739726028
1524,1707 days,3.7250306833352513,1.930033855489393,1.1677339937432476,0.03430049181322927,0.04357360177404904,0.9972602739726028
1525,1708 days,3.7244181466165007,1.9298751634798819,1.1676738911170974,0.03393757336747388,0.043569768601332645,0.9972602739726028
1526,1709 days,3.724853831651333,1.9299880392508482,1.1677166520168494,0.034184174027683444,0.043568060264316526,0.9972602739726028
1527,1710 days,3.7217353104870368,1.9291799580358067,1.165973875383917,0.03364403319520865,0.04350499809016472,0.9972602739726028
1528,1711 days,3.719062724423264,1.9284871595173414,1.1655000995613247,0.03393757336747388,0.04348651703505375,0.9972602739726028
1529,1712 days,3.7154168775161764,1.927541666869014,1.1647680672282976,0.033879201117825934,0.04346025721266854,0.9972602739726028
1530,1713 days,3.711129864683803,1.9264293043565868,1.1634447979956462,0.033579776508726185,0.04341198260194191,0.9972602739726028
1531,1714 days,3.710228947984228,1.9261954594444013,1.1635549419588511,0.03341778072988394,0.0434218127643016,0.9972602739726028
1532,1715 days,3.7029364415125356,1.9243015464091213,1.160519631699999,0.03340523952202765,0.04331034894936976,0.9972602739726028
1533,1716 days,3.698026422729048,1.9230253307559544,1.1587974430961578,0.033363633759954846,0.04324766501743816,0.9972602739726028
1534,1717 days,3.6900198499795276,1.9209424379662,1.1555840216221094,0.033243189157174606,0.04313415668622,0.9972602739726028
1535,1718 days,3.692508480678062,1.9215900917412283,1.155495829558868,0.03312346210611811,0.04313180592907567,0.9972602739726028
1536,1719 days,3.6897738002729694,1.9208783928903383,1.153193221686048,0.03312346210611811,0.04305188174363585,0.9972602739726028
1537,1720 days,3.679068606988802,1.9180898328776996,1.1493398920250815,0.03294266748328548,0.04291295177178133,0.9972602739726028
1538,1721 days,3.6709249997691407,1.9159658138310143,1.146537670187196,0.032794726305522305,0.042812773345934994,0.9972602739726028
1539,1722 days,3.6700225507636137,1.915730291759154,1.1458863981047867,0.03271899130560626,0.04279377826387589,0.9972602739726028
1540,1723 days,3.6640460811906483,1.9141698151393591,1.1433648540123094,0.03236077261295282,0.04270689132034757,0.9972602739726028
1541,1724 days,3.656902665335024,1.9123029742525173,1.1406076745066362,0.03230552794033036,0.042612184590178404,0.9972602739726028
1542,1725 days,3.653104154254565,1.9113095390999766,1.1392079076059516,0.032196348922429625,0.04256804158725812,0.9972602739726028
1543,1726 days,3.647116746452587,1.9097425864373938,1.1379167495813904,0.03230994878501138,0.042531881760781036,0.9972602739726028
1544,1727 days,3.6438174217204673,1.9088785769976222,1.1369664950535974,0.03230552794033036,0.042507471399165664,0.9972602739726028
1545,1728 days,3.637851746889705,1.90731532445207,1.1344641650355662,0.032285876684480484,0.04242495625918738,0.9972602739726028
1546,1729 days,3.637118370844343,1.9071230612743224,1.134260578875,0.032285876684480484,0.042424846523893125,0.9972602739726028
1547,1730 days,3.6350605187584057,1.9065834675561428,1.1325574992972676,0.03207963395658893,0.04237072274957284,0.9972602739726028
1548,1731 days,3.63195565370969,1.9057690452176228,1.1314648926995527,0.03207963395658893,0.0423385924055869,0.9972602739726028
1549,1732 days,3.628585929781717,1.9048847549869565,1.130189376155353,0.03201918545194789,0.042299389821305045,0.9972602739726028
1550,1733 days,3.6294476403486056,1.9051109259958081,1.1305853262772991,0.03201918545194789,0.04232142272088506,0.9972602739726028
1551,1734 days,3.6289560887414427,1.904981912969633,1.1303942750309073,0.03201918545194789,0.04232072148143821,0.9972602739726028
1552,1735 days,3.631600261173331,1.9056758016969548,1.1316507096770623,0.03190733702041939,0.042372201741209724,0.9972602739726028
1553,1736 days,3.629379481317356,1.9050930374439343,1.1308206895819155,0.03201918545194789,0.04234987292873208,0.9972602739726028
1554,1737 days,3.627644603080927,1.9046376566373266,1.1310918811229416,0.03204340698659795,0.04236834096371659,0.9972602739726028
1555,1738 days,3.6244200458413065,1.903790966950234,1.131643907810125,0.03214265858591286,0.04239819514906245,0.9972602739726028
1556,1739 days,3.624949734819552,1.9039300761371338,1.1332601717219577,0.032285876684480484,0.0424689127534291,0.9972602739726028
1557,1740 days,3.6194102424221333,1.902474767880545,1.132093477366519,0.032285876684480484,0.04243707177863617,0.9972602739726028
1558,1741 days,3.615848512329341,1.9015384593347937,1.1308677767377304,0.03230746734139765,0.042403418510961334,0.9972602739726028
1559,1742 days,3.630080563897821,1.9052770307485,1.1340016760901181,0.03230746734139765,0.042530548417267826,0.9972602739726028
1560,1743 days,3.630758915512895,1.9054550415879392,1.1337902917696445,0.03230552794033036,0.042532749805598354,0.9972602739726028
1561,1744 days,3.62417363541144,1.9037262501240666,1.1317126834268694,0.03230552794033036,0.04246943339039825,0.9972602739726028
1562,1745 days,3.6180756252964374,1.9021239773727783,1.12881781635582,0.032196348922429625,0.04237710448388655,0.9972602739726028
1563,1746 days,3.6019337801122644,1.897876123489693,1.125568513322851,0.03216108854984079,0.04227604514760345,0.9972602739726028
1564,1747 days,3.6004262260260163,1.89747891319667,1.1256217496640977,0.032285876684480484,0.042295872485827765,0.9972602739726028
1565,1748 days,3.599940845918521,1.8973510075677935,1.1265265904541044,0.032285876684480484,0.0423469370463603,0.9972602739726028
1566,1749 days,3.586950474793639,1.8939246222576123,1.1243610016111254,0.03230552794033036,0.04228083957438739,0.9972602739726028
1567,1750 days,3.570849460009059,1.8896691403547496,1.1211853296847012,0.032285876684480484,0.04217727701168478,0.9972602739726028
1568,1751 days,3.5717742414393796,1.8899138185217281,1.1219224466043378,0.03230994878501138,0.04221855859568591,0.9972602739726028
1569,1752 days,3.5685759035803506,1.8890674693033995,1.1209821881289574,0.03230552794033036,0.042199746353514415,0.9972602739726028
1570,1753 days,3.5778979518128255,1.8915332277844938,1.1204766686884218,0.03230552794033036,0.04220185310187612,0.9972602739726028
1571,1754 days,3.5777159210819307,1.8914851099286853,1.1196638606244351,0.032285876684480484,0.04219188678017328,0.9972602739726028
1572,1755 days,3.5719653227478902,1.8899643707614942,1.1172059473327816,0.032285876684480484,0.0421230830306312,0.9972602739726028
1573,1756 days,3.5716732859070683,1.889887109302317,1.1172638176713001,0.032285876684480484,0.04214791064443455,0.9972602739726028
1574,1757 days,3.575181653519829,1.890815076500034,1.1190657388214411,0.03230552794033036,0.04223160492549953,0.9972602739726028
1575,1758 days,3.5810414440839997,1.8923639829810754,1.1205683075542296,0.03230552794033036,0.042304448277712375,0.9972602739726028
